audio_id,chunk_id,encodec_encoder_ms,quantizer_3cb_ms,quantizer_4cb_ms,plain_pack_ms,conv_encode_pack_ms,vogeo_encode_only_ms,vogeo_pack_ms,uncoded_total_ms,conv_total_ms,proposed_total_ms
0,0,47.579727,3.991053,4.015885,0.042034,0.782371,0.496264,0.00571,51.637646,52.353151,52.072753999999996
0,1,46.670602,3.871784,3.900686,0.044325,0.765966,0.50094,0.008268,50.615613,51.308352,51.051594
0,2,46.359713,3.962985,3.959353,0.045797,0.761825,0.474779,0.006999,50.364863,51.084523000000004,50.804476
0,3,45.255619,3.906646,3.849344,0.044918,0.755844,0.459895,0.006487,49.14988100000001,49.91810900000001,49.62864700000001
0,4,46.577382,3.88519,3.927849,0.048367,0.761415,0.479076,0.008318,50.553598,51.223987,50.949966
0,5,45.731053,3.857322,3.9035,0.044044,0.759624,0.492695,0.0058,49.678597,50.347999,50.08687
0,6,46.932205,3.858914,3.86908,0.043768,0.759752,0.460602,0.005793,50.845053,51.550871,51.257514
0,7,46.234935,3.875244,3.900456,0.045058,0.761457,0.47153,0.007021,50.180448999999996,50.871636,50.588730000000005
0,8,45.176971,3.86808,3.973227,0.044444,0.767564,0.47239,0.007299,49.194642,49.812615,49.52474
0,9,46.776557,3.890617,3.848331,0.042892,0.761978,0.456205,0.006678,50.66778,51.429151999999995,51.130056999999994
0,10,46.569283,3.902868,3.853135,0.043538,0.759798,0.461355,0.005493,50.465956,51.231949,50.938998999999995
0,11,45.418253,3.954671,4.137188,0.052029,0.791798,0.502773,0.007909,49.60747,50.164722,49.88360599999999
0,12,48.378478,3.975064,4.024774,0.044458,0.787184,0.499751,0.007063,52.44771,53.14072600000001,52.86035600000001
1,0,50.850968,4.219069,4.128536,0.045027,0.794484,0.498583,0.0071,55.024531,55.864520999999996,55.57572
1,1,48.0384,3.9139,3.95484,0.0436,0.776173,0.468139,0.005841,52.03684,52.728473,52.42628
1,2,47.346039,3.944778,3.956011,0.04628,0.763484,0.473346,0.0068,51.34833,52.054300999999995,51.770962999999995
1,3,45.909652,3.814033,3.865524,0.044872,0.758351,0.467449,0.006372,49.820048,50.482036,50.197506000000004
1,4,47.510939,3.81676,3.879399,0.044847,0.760085,0.46991,0.005811,51.435185,52.087784,51.80342
1,5,46.937896,3.834969,3.91158,0.045528,0.743034,0.468371,0.00656,50.895004,51.515899000000005,51.247796
1,6,45.446274,3.924582,3.897006,0.043656,0.761008,0.462783,0.008105,49.386936,50.131864,49.841744000000006
1,7,47.443531,3.795349,3.84913,0.047092,0.759058,0.46013,0.006111,51.339753,51.997938000000005,51.705121
1,8,47.738995,3.982513,3.941495,0.045963,0.775886,0.459163,0.00535,51.72645300000001,52.497394,52.186021
1,9,45.05053,3.969693,3.929571,0.046504,0.760666,0.466649,0.007112,49.026605,49.780889,49.493984
1,10,47.35711,3.925976,3.872255,0.04387,0.762046,0.504231,0.006653,51.273235,52.045131999999995,51.793969999999995
1,11,46.91737,3.949112,3.976339,0.04805,0.785522,0.47806,0.006855,50.941759000000005,51.652004,51.351397
1,12,44.253581,3.927415,3.918678,0.044487,0.762705,0.455991,0.006145,48.21674599999999,48.94370099999999,48.64313199999999
2,0,48.555048,3.887646,4.025057,0.046101,0.774746,0.5089,0.007354,52.626206,53.21744,52.958948
2,1,47.639433,3.920233,3.847902,0.045567,0.762083,0.473033,0.006914,51.53290199999999,52.321749,52.039613
2,2,45.832533,3.871681,3.881023,0.043324,0.768715,0.46256,0.006246,49.756879999999995,50.472929,50.17302
2,3,48.00504,3.94274,3.972105,0.04757,0.759276,0.496904,0.007598,52.024715,52.707056,52.452282000000004
2,4,47.855417,3.955572,3.877314,0.044635,0.766212,0.466337,0.006002,51.777366,52.57720100000001,52.28332800000001
2,5,45.470535,3.900093,3.894016,0.043086,0.758693,0.465129,0.00602,49.407637,50.129321,49.84177699999999
2,6,46.712998,3.928748,3.955485,0.043714,0.767468,0.480555,0.006671,50.712197,51.409214,51.128972
2,7,47.613402,3.871687,3.865737,0.044444,0.763373,0.474321,0.005836,51.523583,52.248462,51.96524600000001
2,8,44.165668,3.894074,3.91036,0.045037,0.761393,0.460682,0.005716,48.121064999999994,48.821135,48.52614
2,9,47.312022,3.812396,3.921582,0.044221,0.752829,0.467898,0.007,51.277825,51.877247,51.599315999999995
2,10,46.569538,3.849378,3.894097,0.045996,0.775295,0.462125,0.006096,50.509631000000006,51.194211,50.887137
3,0,47.146161,3.899991,3.909426,0.048357,0.769079,0.556222,0.007162,51.103944000000006,51.815231,51.609536
3,1,47.629908,3.920594,3.870026,0.043657,0.770116,0.47079,0.00668,51.543591000000006,52.320618,52.027972000000005
3,2,47.339526,3.846077,3.857983,0.044464,0.756157,0.461286,0.005418,51.241972999999994,51.94176,51.652307
3,3,45.620963,3.880733,3.930714,0.048835,0.768787,0.484165,0.005915,49.600512,50.270483000000006,49.991776
3,4,47.164355,3.915135,3.897984,0.045314,0.762019,0.47192,0.006712,51.107653,51.841509,51.558122
3,5,48.223328,3.916644,3.931294,0.045006,0.784043,0.466637,0.00654,52.199628000000004,52.924015,52.613149
3,6,47.278546,3.976807,3.982383,0.045976,0.777212,0.473467,0.00582,51.306905,52.032565,51.73464
3,7,47.394645,3.912098,3.977125,0.047559,0.773299,0.469774,0.006135,51.419329,52.080042,51.782652
3,8,47.361658,3.84306,3.956728,0.046125,0.76381,0.4592,0.006669,51.364511,51.968528,51.670587000000005
4,0,48.079799,4.009289,3.962843,0.044544,0.779242,0.496555,0.031977,52.087186,52.86833,52.61762
4,1,47.440963,3.854427,3.905688,0.046972,0.779774,0.486082,0.007287,51.393623,52.07516400000001,51.788759000000006
4,2,47.654249,3.953028,3.946957,0.04568,0.757047,0.471424,0.005849,51.646885999999995,52.364324,52.08455
4,3,46.272355,3.8611,3.91246,0.042415,0.761632,0.466609,0.006463,50.22723,50.895087,50.60652699999999
4,4,46.064348,3.885066,3.911918,0.044014,0.772456,0.494737,0.006072,50.02028,50.72187,50.45022300000001
4,5,44.510814,3.860914,3.90768,0.046936,0.76484,0.454089,0.006276,48.465430000000005,49.136568000000004,48.83209300000001
4,6,47.314423,3.892279,3.885905,0.047583,0.757518,0.47503,0.006816,51.247911,51.96422,51.688548
4,7,47.914608,3.859198,3.928021,0.045031,0.745705,0.464847,0.006481,51.887660000000004,52.519511,52.245134
4,8,44.879916,3.951322,3.830737,0.044409,0.760734,0.461524,0.005623,48.755062,49.591972,49.298384999999996
4,9,46.82411,3.877716,3.951992,0.043348,0.756371,0.47416,0.007701,50.819449999999996,51.458197,51.18368699999999
5,0,49.385469,3.899768,3.981062,0.045557,0.768139,0.490834,0.005757,53.412088000000004,54.053376,53.781828000000004
5,1,46.547577,3.958225,3.843446,0.044352,0.764069,0.470297,0.006161,50.435375,51.269870999999995,50.98226
5,2,47.471466,3.826327,3.866089,0.048612,0.766309,0.497573,0.007407,51.386167,52.064102,51.802773
5,3,47.37959,3.944032,3.895463,0.044315,0.760846,0.482827,0.005741,51.319368,52.084468,51.81219
5,4,44.962582,3.886719,3.843848,0.04333,0.76197,0.467847,0.005935,48.849759999999996,49.611270999999995,49.323083
5,5,47.628093,3.838603,3.935319,0.044212,0.764213,0.486942,0.00788,51.607624,52.230909,51.961518
5,6,45.972484,3.945507,3.913252,0.043403,0.759882,0.469125,0.006434,49.929139,50.677873,50.39355
5,7,45.966114,3.823429,3.876943,0.045053,0.76326,0.484149,0.006727,49.88811,50.552803,50.280418999999995
5,8,47.411977,3.844905,3.991711,0.050243,0.790767,0.495445,0.007064,51.453931000000004,52.047649,51.759390999999994
5,9,46.674736,3.983389,3.908062,0.045228,0.755908,0.466556,0.007218,50.628026000000006,51.414033,51.131899000000004
5,10,45.381116,3.856931,3.869815,0.043541,0.767711,0.469484,0.006078,49.294472,50.005758,49.713609000000005
5,11,47.191164,3.863203,3.931154,0.04522,0.768099,0.487517,0.007955,51.167538,51.822466,51.549839
5,12,46.150883,3.998394,3.949805,0.04411,0.760172,0.463352,0.007852,50.144798,50.909448999999995,50.620481
6,0,46.816461,3.806005,3.907092,0.043721,0.759131,0.458112,0.005985,50.76727399999999,51.381597,51.086563
6,1,46.343353,3.821017,3.904547,0.045138,0.760589,0.460364,0.009167,50.293038,50.924959,50.633900999999994
6,2,47.140605,3.87898,3.845337,0.043202,0.760692,0.45909,0.005513,51.029144,51.780277,51.484188
6,3,44.4619,3.805693,3.884059,0.045049,0.759529,0.455386,0.006134,48.391008,49.027122,48.729113
6,4,47.151932,3.852004,3.899102,0.047915,0.761152,0.462406,0.006417,51.098949000000005,51.765088000000006,51.472759
6,5,46.557117,3.902532,3.855831,0.04398,0.760837,0.462548,0.005746,50.456928,51.220486,50.927943
6,6,45.960326,3.860964,3.911129,0.044026,0.784168,0.468151,0.005943,49.91548100000001,50.605458000000006,50.295384000000006
6,7,55.691352,5.458814,4.846865,0.048199,0.77963,0.499208,0.006891,60.586416,61.929795999999996,61.656265000000005
6,8,51.213501,3.90904,3.884335,0.043005,0.758848,0.470118,0.006727,55.140841,55.881389,55.599385999999996
6,9,45.357637,3.852166,3.894502,0.044403,0.7571,0.461278,0.005196,49.296542,49.966902999999995,49.67627699999999
6,10,47.469159,3.894436,3.89743,0.046677,0.782598,0.482555,0.005571,51.413266,52.146193,51.851721
6,11,47.085964,3.922875,3.88228,0.042959,0.764271,0.466239,0.006302,51.011203,51.773109999999996,51.481379999999994
6,12,45.803745,3.860994,3.867309,0.04598,0.763513,0.462789,0.006779,49.717034,50.428252,50.134307
6,13,47.343706,3.931385,3.942269,0.047652,0.757432,0.474712,0.005493,51.333627,52.032523,51.755295999999994
6,14,45.66159,3.877075,3.907463,0.043392,0.762743,0.461321,0.006178,49.612444999999994,50.301407999999995,50.00616399999999
7,0,47.149456,3.910083,3.997784,0.047294,0.7963,0.506869,0.006281,51.194534000000004,51.855839,51.572689000000004
7,1,48.3895,4.014428,3.876377,0.045545,0.763725,0.468233,0.006731,52.31142199999999,53.167653,52.878892
7,2,47.878384,3.844094,3.830039,0.044572,0.758985,0.473764,0.006374,51.752995,52.481463,52.202616
7,3,45.409534,3.797644,3.882253,0.043734,0.758869,0.485665,0.006933,49.335521,49.966046999999996,49.69977599999999
7,4,44.712609,3.840348,3.865745,0.043496,0.776572,0.459632,0.006612,48.621849999999995,49.329529,49.019200999999995
7,5,46.95795,3.797125,3.846435,0.044132,0.764217,0.462711,0.00604,50.848516999999994,51.519292,51.223825999999995
7,6,45.816151,3.806167,3.832172,0.042913,0.759433,0.471734,0.007516,49.691235999999996,50.381751,50.101568
7,7,47.69122,3.854853,3.875644,0.047021,0.763873,0.472344,0.006461,51.613885,52.309946,52.024878
7,8,47.355052,3.811245,3.838154,0.045758,0.760691,0.467408,0.006349,51.238964,51.926988,51.640054
7,9,43.872588,3.830505,3.906277,0.042718,0.764424,0.448677,0.006465,47.821583000000004,48.467517,48.158235
8,0,48.90734,4.075304,3.990762,0.048681,0.771752,0.502109,0.007107,52.946782999999996,53.754396,53.491859999999996
8,1,48.402921,3.870538,3.947487,0.043908,0.756131,0.466263,0.006452,52.394316,53.029590000000006,52.746174
8,2,46.787987,3.830621,3.945311,0.043332,0.76346,0.474192,0.007151,50.77663,51.382068000000004,51.099951000000004
8,3,47.671441,3.91281,3.863576,0.042735,0.758322,0.464137,0.006496,51.577752000000004,52.342573,52.054884
8,4,45.591101,3.850763,3.874972,0.042477,0.760708,0.462155,0.006236,49.50855,50.202572,49.91025500000001
8,5,46.629889,3.851864,3.940745,0.045218,0.772803,0.477978,0.006231,50.615852,51.254556,50.965962
8,6,48.338253,3.986116,3.903231,0.04553,0.764725,0.492011,0.006663,52.287014,53.089094,52.823043000000006
8,7,47.664748,3.976748,4.066113,0.046277,0.783594,0.478254,0.005206,51.77713800000001,52.425090000000004,52.124956000000005
8,8,45.4032,3.959758,3.931227,0.042097,0.762382,0.473218,0.006935,49.376523999999996,50.12534,49.843111
8,9,44.507381,3.923493,3.865639,0.043162,0.759387,0.454471,0.005857,48.416182000000006,49.190261,48.891202
9,0,48.849394,3.874397,3.960141,0.048741,0.762412,0.47575,0.005714,52.858276,53.486202999999996,53.205254999999994
9,1,46.632631,3.857912,3.862397,0.041694,0.759072,0.467722,0.006227,50.536722000000005,51.249615000000006,50.96449200000001
9,2,47.304229,4.167846,4.101867,0.045867,0.791099,0.49628,0.007622,51.451963,52.263174,51.97597699999999
9,3,58.36749,3.970539,3.905856,0.043198,0.757124,0.479289,0.006768,62.31654399999999,63.095152999999996,62.824086
9,4,49.195012,3.989849,3.982089,0.045318,0.761729,0.477908,0.007375,53.222419,53.94659,53.670144
9,5,45.995337,3.842963,3.893616,0.042808,0.763542,0.474914,0.006279,49.931761,50.601842,50.319492999999994
9,6,46.521676,3.855292,4.070859,0.047639,0.779066,0.478342,0.005699,50.640173999999995,51.156034,50.861008999999996
9,7,47.212168,3.980825,3.902492,0.042583,0.761515,0.466144,0.005749,51.157243,51.954508000000004,51.664886
9,8,48.929609,4.003444,3.993051,0.053724,0.787832,0.51047,0.005826,52.976384,53.720885,53.449349
9,9,48.125581,4.078149,3.935868,0.043701,0.761615,0.478195,0.007015,52.105149999999995,52.96534499999999,52.688939999999995
9,10,46.704394,3.866785,3.9149,0.04572,0.771678,0.474724,0.00665,50.665014000000006,51.342857,51.052553
9,11,47.863997,3.923756,4.012741,0.047492,0.759018,0.481537,0.005571,51.924229999999994,52.54677099999999,52.274861
9,12,47.480988,4.01054,3.887121,0.043604,0.76311,0.480316,0.007174,51.411713000000006,52.254638,51.979018
10,0,47.834975,4.01942,4.011011,0.049741,0.772094,0.510699,0.006629,51.895726999999994,52.626489,52.371722999999996
10,1,48.431386,3.992534,3.98565,0.044197,0.768619,0.485547,0.006973,52.461233,53.192539000000004,52.91644
10,2,48.166085,4.005171,4.000802,0.048297,0.783344,0.518829,0.006924,52.215184,52.9546,52.697008999999994
10,3,47.7809,3.903666,3.871778,0.04251,0.762994,0.467098,0.006601,51.695188,52.44756,52.15826500000001
10,4,46.786077,3.931375,3.931844,0.042374,0.776682,0.466976,0.004764,50.760295,51.494134,51.189192000000006
10,5,45.70993,3.831857,3.873637,0.045242,0.757946,0.466502,0.005334,49.628809000000004,50.299732999999996,50.013622999999995
10,6,47.602233,3.859044,3.870439,0.042613,0.755713,0.46442,0.005877,51.515285,52.216989999999996,51.93157399999999
10,7,45.757413,3.806927,3.851797,0.044112,0.761269,0.466831,0.006023,49.653321999999996,50.325609,50.037194
10,8,43.49958,3.859447,3.873868,0.044484,0.759795,0.472834,0.006425,47.417932,48.118822,47.838286000000004
11,0,50.537034,3.960491,3.984246,0.044309,0.796206,0.476531,0.007281,54.565588999999996,55.293730999999994,54.981336999999996
11,1,48.518326,3.933556,4.040263,0.048172,0.776925,0.483794,0.005743,52.606761000000006,53.228807,52.94141900000001
11,2,46.111298,3.89253,3.886341,0.04306,0.758663,0.463561,0.005431,50.040699,50.762491,50.47282
11,3,46.86957,3.889527,3.881525,0.0452,0.760229,0.461903,0.00562,50.79629500000001,51.51932600000001,51.226620000000004
11,4,47.818887,3.971749,4.021031,0.04356,0.776854,0.478538,0.005975,51.883478,52.56749,52.275149
11,5,47.138382,3.973024,3.885843,0.044647,0.762579,0.473468,0.006295,51.068872,51.873985000000005,51.591169
11,6,47.844158,3.872642,3.835338,0.041691,0.759179,0.489452,0.00648,51.721187,52.475979,52.212732
11,7,47.222856,3.986473,3.92737,0.043638,0.757744,0.468831,0.00691,51.193864000000005,51.967073,51.685069999999996
11,8,44.782129,3.89279,3.953891,0.046435,0.7616,0.511116,0.007444,48.782455,49.436519,49.193478999999996
11,9,49.134899,3.87602,3.973933,0.048496,0.764741,0.491529,0.007439,53.157328,53.775659999999995,53.50988699999999
11,10,47.372648,3.967994,3.888732,0.044321,0.761035,0.465925,0.005878,51.30570099999999,52.101676999999995,51.812445
11,11,45.293386,3.947354,3.970169,0.043109,0.848804,0.495532,0.007637,49.306664,50.089544,49.743908999999995
12,0,49.672102,4.06031,3.967364,0.041841,0.756539,0.48189,0.006329,53.681307,54.488951,54.220631000000004
12,1,48.171789,3.827099,3.910488,0.042524,0.753445,0.463963,0.005327,52.124801,52.75233299999999,52.468177999999995
12,2,45.345629,3.856599,3.886547,0.042343,0.76057,0.463216,0.006832,49.274519000000005,49.96279800000001,49.67227600000001
12,3,46.950799,3.820726,3.871444,0.043616,0.763111,0.464618,0.006266,50.865859,51.534636000000006,51.242409
12,4,46.358033,3.850674,3.880123,0.043389,0.758961,0.4614,0.006086,50.281544999999994,50.967667999999996,50.676193
12,5,45.507814,3.852448,3.869544,0.047378,0.766064,0.485419,0.006842,49.424736,50.126326000000006,49.852523000000005
12,6,46.734601,3.943039,3.879873,0.044453,0.760017,0.457437,0.006211,50.658927,51.437656999999994,51.141287999999996
12,7,47.259273,3.885844,3.859101,0.043239,0.762214,0.462697,0.006167,51.161613,51.907331,51.613980999999995
12,8,46.063691,3.844263,3.880529,0.04896,0.770768,0.487646,0.006315,49.99318,50.67872199999999,50.401914999999995
12,9,49.008721,3.906488,3.874144,0.044028,0.763095,0.466015,0.00526,52.926893,53.678304000000004,53.386484
12,10,46.911935,3.872071,3.896361,0.044347,0.758962,0.500134,0.0065,50.852643,51.542967999999995,51.29064
13,0,46.154657,4.156208,4.137038,0.047561,0.778796,0.484536,0.007099,50.339256000000006,51.089661,50.802499999999995
13,1,49.701293,3.960179,4.0021,0.044136,0.772484,0.476456,0.006841,53.747529,54.433956,54.144769000000004
13,2,47.571641,3.918291,3.903934,0.043176,0.758761,0.478583,0.006681,51.518751,52.248692999999996,51.975196
13,3,44.980664,3.946537,3.933274,0.042723,0.761509,0.470262,0.00512,48.956661,49.68870999999999,49.40258299999999
13,4,47.38035,3.841915,3.883112,0.042226,0.761078,0.470585,0.005666,51.305687999999996,51.983343,51.698516
13,5,47.533986,3.917745,3.909045,0.045927,0.75456,0.47298,0.006183,51.488958,52.20629099999999,51.930893999999995
13,6,46.020786,3.921314,3.882027,0.0431,0.766766,0.516967,0.005943,49.945913000000004,50.708866,50.46501000000001
13,7,47.446844,3.969528,3.980719,0.049006,0.778638,0.517531,0.006803,51.476569,52.195009999999996,51.94070599999999
13,8,45.337578,3.878023,3.903677,0.046514,0.76362,0.458753,0.006481,49.287769000000004,49.979221,49.680835
14,0,47.480926,4.024261,4.001716,0.044286,0.774635,0.53559,0.005453,51.526928,52.279821999999996,52.04623
14,1,51.501405,4.105787,4.093951,0.045015,0.797566,0.486,0.006915,55.640370999999995,56.404758,56.100106999999994
14,2,49.381916,3.925283,3.908215,0.046938,0.775592,0.496466,0.005951,53.33706899999999,54.082791,53.809616
14,3,45.581094,3.867163,3.952235,0.049162,0.761079,0.472217,0.006673,49.582491000000005,50.209336,49.927147
14,4,47.368653,3.918185,3.951113,0.043427,0.774904,0.475202,0.006917,51.363193,52.061742,51.76895700000001
14,5,48.177435,3.964583,4.121713,0.054927,0.79264,0.554269,0.007377,52.354075,52.934658,52.703663999999996
14,6,47.585437,4.058725,4.031302,0.045228,0.774691,0.476805,0.006789,51.661967,52.418853,52.127756
14,7,49.053142,4.000327,4.05155,0.045497,0.787253,0.523202,0.006377,53.150189,53.840722,53.583048
14,8,49.661756,4.055756,3.954014,0.043037,0.776858,0.484212,0.006804,53.658806999999996,54.494369999999996,54.208528
14,9,48.06331,4.004357,4.050339,0.049667,0.79322,0.50775,0.006938,52.163316,52.860887,52.582355
14,10,50.023309,3.878483,3.926892,0.044509,0.761584,0.472842,0.006944,53.99471,54.663376,54.381578
14,11,47.959444,3.880799,4.040501,0.053496,0.774628,0.524708,0.006719,52.053441,52.614871,52.371669999999995
14,12,46.851739,4.036039,3.99562,0.048405,0.775068,0.473829,0.005213,50.89576400000001,51.662846,51.366820000000004
14,13,49.241987,3.95023,3.962472,0.044388,0.786891,0.587999,0.010089,53.248847,53.979108,53.790305000000004
14,14,47.457101,4.004039,3.893098,0.04768,0.776617,0.478605,0.010794,51.397879,52.237757,51.950539
15,0,48.274778,3.969028,3.98634,0.044239,0.800165,0.484201,0.005591,52.305356999999994,53.043971,52.733598
15,1,47.1078,3.954359,3.973103,0.046278,0.765204,0.479469,0.006817,51.127181,51.82736299999999,51.548444999999994
15,2,47.215855,3.896111,3.940811,0.043675,0.775693,0.49259,0.006207,51.200341,51.88765899999999,51.610763
15,3,47.338492,3.86259,3.929746,0.047365,0.762957,0.470792,0.005402,51.315603,51.964039,51.677276
15,4,47.261894,3.901556,3.921966,0.046928,0.781295,0.475486,0.007353,51.230788,51.944745,51.646288999999996
15,5,45.49478,3.923587,3.89311,0.049049,0.762641,0.482293,0.00735,49.436938999999995,50.181008,49.90801
15,6,48.231693,3.977063,3.961912,0.043129,0.758905,0.46954,0.006597,52.236734,52.967661,52.684893
15,7,47.643538,3.892772,3.871535,0.044785,0.754598,0.467181,0.005348,51.559858,52.290908,52.008838999999995
15,8,45.904904,3.901823,3.954126,0.047168,0.778634,0.518789,0.007102,49.906198,50.585361,50.332618000000004
15,9,48.801943,4.147413,3.952315,0.044719,0.775951,0.481759,0.006552,52.798977,53.725307,53.437667
15,10,49.16602,3.984173,3.975374,0.045877,0.764868,0.470564,0.005166,53.187271,53.915061,53.62592300000001
15,11,46.626737,3.951882,4.06543,0.045772,0.772366,0.480157,0.006314,50.737939,51.350984999999994,51.06509
15,12,49.415714,3.997742,4.016723,0.043999,0.773844,0.476073,0.005892,53.476436,54.1873,53.895421000000006
16,0,50.533834,4.061311,4.093352,0.047005,0.778036,0.493548,0.007517,54.674191,55.373181,55.09621
16,1,46.568363,3.913596,3.977357,0.045414,0.775296,0.462767,0.005171,50.591134,51.257254999999994,50.94989699999999
16,2,50.633558,4.105433,4.050823,0.047148,0.794438,0.50398,0.007513,54.731529,55.533429,55.250484
16,3,49.275118,3.986934,3.964164,0.042225,0.775005,0.462769,0.006765,53.281507,54.037057,53.731586
16,4,45.442479,3.862316,3.973315,0.047215,0.761561,0.473136,0.006009,49.463009,50.066356,49.783939999999994
16,5,48.389625,3.90407,3.918612,0.044885,0.758312,0.483249,0.006937,52.353122000000006,53.052006999999996,52.783881
16,6,47.653056,3.850196,3.859126,0.044423,0.770912,0.472704,0.006259,51.556605,52.274164,51.982215
16,7,45.486692,3.835346,3.88008,0.042667,0.755251,0.471979,0.006008,49.409439,50.077289,49.800025
16,8,47.241319,4.142159,3.889976,0.045987,0.761034,0.464844,0.006737,51.17728199999999,52.144512,51.855059
16,9,46.819706,3.865691,3.971675,0.047684,0.760349,0.468514,0.00531,50.83906499999999,51.44574599999999,51.159220999999995
17,0,49.029948,4.110279,4.086237,0.043629,0.780904,0.514426,0.007191,53.159814,53.921130999999995,53.661843999999995
17,1,46.95346,3.922938,3.96345,0.044866,0.784361,0.504665,0.006451,50.961776,51.660759,51.387514
17,2,46.612656,3.999551,3.93498,0.047814,0.754067,0.487743,0.007301,50.59545000000001,51.366274,51.107251
17,3,47.910206,3.993447,3.940939,0.044221,0.804235,0.48401,0.006296,51.895366,52.707888000000004,52.393959
17,4,48.240782,3.906379,4.022242,0.044242,0.77939,0.48169,0.006078,52.307266,52.926551,52.63492900000001
17,5,47.339101,3.972762,3.960902,0.044004,0.788193,0.52751,0.005701,51.344007,52.100056,51.845074000000004
17,6,48.841732,4.030501,4.099958,0.04416,0.776226,0.483184,0.007359,52.98585,53.648459,53.362776000000004
17,7,49.126205,3.952171,3.936137,0.044374,0.774598,0.471641,0.006465,53.106716,53.852973999999996,53.556481999999995
17,8,46.1382,4.019213,4.015874,0.047886,0.794035,0.548768,0.007529,50.20195999999999,50.951448,50.71371
17,9,48.572449,4.028296,3.940877,0.046184,0.75827,0.473767,0.006203,52.559509999999996,53.359015,53.080715
17,10,47.405901,3.909861,3.922387,0.044502,0.761766,0.462309,0.006079,51.37279,52.077528,51.78415
18,0,47.741503,4.093605,4.10135,0.048547,0.78179,0.523251,0.008359,51.891400000000004,52.616898000000006,52.366718000000006
18,1,47.154717,3.961752,4.035728,0.044064,0.77822,0.470258,0.006883,51.234508999999996,51.89468899999999,51.59361
18,2,46.964401,3.925909,4.113777,0.046171,0.776742,0.480096,0.006854,51.124349,51.667052,51.37726
18,3,45.592115,3.919181,3.935905,0.047999,0.772401,0.477408,0.005371,49.576018999999995,50.283697000000004,49.994074999999995
18,4,45.995142,3.867704,3.90768,0.043814,0.758291,0.465846,0.006452,49.946636,50.621137000000004,50.33514400000001
18,5,50.541818,4.384644,4.112218,0.052684,0.792276,0.717438,0.011518,54.70672,55.718738,55.655418000000004
18,6,54.887131,3.906433,4.01418,0.046448,0.761542,0.483376,0.007798,58.94775899999999,59.555105999999995,59.284738
18,7,46.25501,3.939747,3.908472,0.043795,0.763223,0.474907,0.005855,50.207277000000005,50.95797999999999,50.675518999999994
18,8,48.398276,4.023451,3.983146,0.045531,0.781788,0.524135,0.007241,52.426953,53.203515,52.953103000000006
18,9,48.206312,4.003542,3.884695,0.043283,0.760081,0.467835,0.006577,52.13429,52.969935,52.684266
18,10,47.103748,3.869272,3.895254,0.044274,0.758397,0.467234,0.00622,51.043276000000006,51.73141700000001,51.446474
18,11,48.818451,4.129172,3.974641,0.044656,0.76093,0.467154,0.005492,52.837748000000005,53.708553,53.420269
18,12,47.597506,3.97868,4.003654,0.045932,0.772729,0.46019,0.005719,51.647092,52.348915,52.042094999999996
19,0,48.313647,4.016093,4.131174,0.04705,0.80489,0.502936,0.006338,52.491871,53.13463,52.839014
19,1,49.205152,3.850499,3.893745,0.04255,0.762044,0.464666,0.005664,53.141447,53.817695,53.525981
19,2,47.388313,3.883318,3.970301,0.045401,0.763158,0.46936,0.005804,51.404014999999994,52.034788999999996,51.746795
19,3,47.403512,4.049429,3.98365,0.044674,0.77803,0.477055,0.006493,51.431836,52.230971,51.936488999999995
19,4,48.130865,3.959217,3.954141,0.046534,0.768643,0.494868,0.008131,52.13154,52.858725,52.593081
19,5,47.494152,3.99302,3.906685,0.045347,0.755273,0.480903,0.005631,51.446184,52.242445000000004,51.973706
19,6,46.187939,3.845127,3.887248,0.044844,0.761091,0.462447,0.006077,50.120031,50.794157,50.50158999999999
19,7,45.768598,3.914188,3.908596,0.046086,0.780088,0.470113,0.00664,49.72328,50.462874,50.159538999999995
19,8,44.778439,3.867898,3.869719,0.04693,0.782764,0.479692,0.006954,48.695088,49.429100999999996,49.132982999999996
20,0,50.929043,3.985573,4.004505,0.043305,0.774331,0.493017,0.006279,54.976853,55.688947,55.413912
20,1,46.874405,3.938591,3.926714,0.044317,0.759034,0.466721,0.006179,50.845436,51.572030000000005,51.28589600000001
20,2,46.459051,3.905006,3.914643,0.043508,0.766142,0.468395,0.007011,50.417202,51.130199000000005,50.839463
20,3,47.613481,3.894529,3.965368,0.049805,0.789716,0.520946,0.006987,51.628654,52.297726,52.035943
20,4,47.556673,4.002046,3.94253,0.045057,0.760085,0.472681,0.006668,51.54426,52.318804,52.038068
20,5,45.490541,3.833441,3.88655,0.045043,0.762841,0.461048,0.0058,49.422134,50.086823,49.79083
20,6,47.277163,3.905983,3.977007,0.045502,0.757811,0.474856,0.006105,51.299672,51.940957,51.664107
20,7,47.244629,3.895745,3.896525,0.045295,0.763845,0.473609,0.006239,51.186449,51.904219000000005,51.620222000000005
20,8,45.587267,3.835818,3.942742,0.046606,0.758809,0.480978,0.00662,49.576615,50.181894,49.910683
20,9,48.536954,4.063935,4.043304,0.044019,0.774728,0.471382,0.006487,52.624277,53.375617000000005,53.078758
20,10,46.865279,3.980671,3.964568,0.045179,0.778779,0.480074,0.008433,50.875026,51.624729,51.334457
21,0,48.423166,4.214745,4.309466,0.050081,0.785005,0.488279,0.006495,52.782713,53.422916,53.132685
21,1,47.788123,3.97569,3.992048,0.043853,0.774873,0.486623,0.006838,51.824023999999994,52.538686,52.257274
