method,audio_id,si_sdr_db,tx_gain_db
conv,15,2.198815,39.00
conv,16,2.358752,39.00
conv,17,2.007860,39.00
conv,18,1.878283,39.00
conv,19,2.346724,39.00
conv,20,1.536652,39.00
conv,21,1.332922,39.00
conv,22,-0.079949,39.00
conv,23,0.686014,39.00
conv,24,1.670381,39.00
conv,25,1.202614,39.00
conv,26,1.507234,39.00
conv,27,1.001464,39.00
conv,28,0.998758,39.00
conv,29,1.027164,39.00
conv,30,-6.632884,39.00
conv,31,1.897448,39.00
conv,32,0.747189,39.00
conv,33,0.843116,39.00
conv,34,1.062420,39.00
conv,35,2.245715,39.00
conv,36,0.764027,39.00
conv,37,0.988721,39.00
conv,38,0.964832,39.00
conv,39,1.440563,39.00
conv,40,1.504253,39.00
conv,41,1.828249,39.00
conv,42,2.233833,39.00
conv,43,-0.033286,39.00
conv,44,0.880333,39.00
conv,45,1.536084,39.00
conv,46,0.943307,39.00
conv,47,0.535563,39.00
conv,48,1.303640,39.00
conv,49,1.853976,39.00
conv,50,2.391958,39.00
conv,51,1.697765,39.00
conv,52,2.527536,39.00
conv,53,1.549635,39.00
conv,54,3.361420,39.00
conv,55,2.002931,39.00
conv,56,2.470366,39.00
conv,57,1.822331,39.00
conv,58,2.669809,39.00
conv,59,3.027741,39.00
conv,60,1.532442,39.00
conv,61,2.205042,39.00
conv,62,2.038790,39.00
conv,63,2.687934,39.00
conv,64,2.047494,39.00
conv,65,-5.181860,39.00
conv,66,-5.583473,39.00
conv,67,-2.174385,39.00
conv,68,-7.197618,39.00
conv,69,-5.309418,39.00
conv,70,-4.356710,39.00
conv,71,-6.123869,39.00
conv,72,-6.325429,39.00
conv,73,-6.254020,39.00
conv,74,-2.855123,39.00
conv,75,-4.673677,39.00
conv,76,-6.024759,39.00
conv,77,-4.728335,39.00
conv,78,-5.823829,39.00
conv,79,-3.140733,39.00
conv,80,-5.652912,39.00
conv,81,3.694294,39.00
conv,82,4.550040,39.00
conv,83,3.871257,39.00
conv,84,3.020894,39.00
conv,85,2.832303,39.00
conv,86,3.347769,39.00
conv,87,4.099140,39.00
conv,88,-0.051017,39.00
conv,89,2.858499,39.00
conv,90,2.374564,39.00
conv,91,4.213024,39.00
conv,92,5.559088,39.00
conv,93,2.134677,39.00
conv,94,2.500372,39.00
conv,95,2.053185,39.00
conv,96,2.871151,39.00
conv,97,1.704969,39.00
conv,98,3.775841,39.00
conv,99,2.023008,39.00
ldpc,0,0.807801,39.00
ldpc,1,3.608282,39.00
ldpc,2,2.006425,39.00
ldpc,3,3.011449,39.00
ldpc,4,2.262675,39.00
ldpc,5,2.333372,39.00
ldpc,6,2.212542,39.00
ldpc,7,3.381043,39.00
ldpc,8,3.007150,39.00
ldpc,9,2.662495,39.00
ldpc,10,4.077000,39.00
ldpc,11,2.623406,39.00
ldpc,12,2.441541,39.00
ldpc,13,0.963342,39.00
ldpc,14,2.817026,39.00
ldpc,15,2.220166,39.00
ldpc,16,2.361135,39.00
ldpc,17,2.071505,39.00
ldpc,18,2.047065,39.00
ldpc,19,2.369816,39.00
ldpc,20,1.637056,39.00
ldpc,21,1.335298,39.00
ldpc,22,-0.072021,39.00
ldpc,23,0.694394,39.00
ldpc,24,1.678377,39.00
ldpc,25,1.226518,39.00
ldpc,26,1.521874,39.00
ldpc,27,1.002644,39.00
ldpc,28,1.007517,39.00
ldpc,29,1.030752,39.00
ldpc,30,-6.744714,39.00
ldpc,31,1.966005,39.00
ldpc,32,0.787058,39.00
ldpc,33,0.844573,39.00
ldpc,34,1.085172,39.00
ldpc,35,2.244754,39.00
ldpc,36,0.771620,39.00
ldpc,37,0.989751,39.00
ldpc,38,0.974972,39.00
ldpc,39,1.441802,39.00
ldpc,40,1.506370,39.00
ldpc,41,1.831417,39.00
ldpc,42,2.242146,39.00
ldpc,43,-0.035088,39.00
ldpc,44,0.884626,39.00
ldpc,45,1.541480,39.00
ldpc,46,0.942032,39.00
ldpc,47,0.581151,39.00
ldpc,48,1.349999,39.00
ldpc,49,1.857583,39.00
ldpc,50,2.402773,39.00
ldpc,51,1.706715,39.00
ldpc,52,2.528121,39.00
ldpc,53,1.585476,39.00
ldpc,54,3.400683,39.00
ldpc,55,2.016409,39.00
ldpc,56,2.470469,39.00
ldpc,57,1.836075,39.00
ldpc,58,2.669921,39.00
ldpc,59,3.042686,39.00
ldpc,60,1.536209,39.00
ldpc,61,2.217145,39.00
ldpc,62,2.055196,39.00
ldpc,63,2.688085,39.00
ldpc,64,2.054486,39.00
ldpc,65,-5.182874,39.00
ldpc,66,-5.564245,39.00
ldpc,67,-2.168972,39.00
ldpc,68,-7.186341,39.00
ldpc,69,-5.300018,39.00
ldpc,70,-4.354655,39.00
ldpc,71,-6.121991,39.00
ldpc,72,-6.308613,39.00
ldpc,73,-6.255346,39.00
ldpc,74,-2.846918,39.00
ldpc,75,-4.663976,39.00
ldpc,76,-6.007718,39.00
ldpc,77,-4.715440,39.00
ldpc,78,-5.806288,39.00
ldpc,79,-3.135955,39.00
ldpc,80,-5.647849,39.00
ldpc,81,3.694534,39.00
ldpc,82,4.551123,39.00
ldpc,83,3.897069,39.00
ldpc,84,3.026147,39.00
ldpc,85,2.846015,39.00
ldpc,86,3.355249,39.00
ldpc,87,4.102216,39.00
ldpc,88,0.709743,39.00
ldpc,89,2.874085,39.00
ldpc,90,2.368750,39.00
ldpc,91,4.214491,39.00
ldpc,92,5.564523,39.00
ldpc,93,2.227448,39.00
ldpc,94,2.502103,39.00
ldpc,95,2.101356,39.00
ldpc,96,3.176183,39.00
ldpc,97,1.705146,39.00
ldpc,98,3.847411,39.00
ldpc,99,2.064555,39.00
proposed,0,0.801914,39.00
proposed,1,3.563776,39.00
proposed,2,1.964595,39.00
proposed,3,2.992442,39.00
proposed,4,2.179421,39.00
proposed,5,2.323116,39.00
proposed,6,2.212631,39.00
proposed,7,3.376188,39.00
proposed,8,3.006885,39.00
proposed,9,2.635574,39.00
proposed,10,4.080507,39.00
proposed,11,2.584476,39.00
proposed,12,2.408487,39.00
proposed,13,0.955330,39.00
proposed,14,2.811291,39.00
proposed,15,2.212510,39.00
proposed,16,2.306506,39.00
proposed,17,2.054426,39.00
proposed,18,2.009110,39.00
proposed,19,2.369753,39.00
proposed,20,1.586094,39.00
proposed,21,1.262302,39.00
proposed,22,-0.073051,39.00
proposed,23,0.680502,39.00
proposed,24,1.672773,39.00
proposed,25,1.233626,39.00
proposed,26,1.490267,39.00
proposed,27,0.993246,39.00
proposed,28,1.001233,39.00
proposed,29,1.008148,39.00
proposed,30,-5.091004,39.00
proposed,31,1.937273,39.00
proposed,32,0.734928,39.00
proposed,33,0.847460,39.00
proposed,34,1.060982,39.00
proposed,35,2.218649,39.00
proposed,36,0.745741,39.00
proposed,37,0.989067,39.00
proposed,38,0.954605,39.00
proposed,39,1.415521,39.00
proposed,40,1.505240,39.00
proposed,41,1.785363,39.00
proposed,42,2.235051,39.00
proposed,43,-0.077126,39.00
proposed,44,0.881992,39.00
proposed,45,1.529250,39.00
proposed,46,0.921602,39.00
proposed,47,0.562035,39.00
proposed,48,1.303222,39.00
proposed,49,1.824075,39.00
proposed,50,2.350638,39.00
proposed,51,1.661740,39.00
proposed,52,2.495612,39.00
proposed,53,1.558816,39.00
proposed,54,3.321001,39.00
proposed,55,1.965819,39.00
proposed,56,2.348860,39.00
proposed,57,1.824350,39.00
proposed,58,2.667748,39.00
proposed,59,2.987648,39.00
proposed,60,1.512086,39.00
proposed,61,2.197597,39.00
proposed,62,2.027167,39.00
proposed,63,2.625941,39.00
proposed,64,2.019348,39.00
proposed,65,-5.187733,39.00
proposed,66,-5.596418,39.00
proposed,67,-2.175493,39.00
proposed,68,-7.130980,39.00
proposed,69,-5.314422,39.00
proposed,70,-4.392146,39.00
proposed,71,-6.189808,39.00
proposed,72,-6.257236,39.00
proposed,73,-6.261695,39.00
proposed,74,-2.931472,39.00
proposed,75,-4.739859,39.00
proposed,76,-6.026858,39.00
proposed,77,-4.734326,39.00
proposed,78,-5.895374,39.00
proposed,79,-3.160999,39.00
proposed,80,-5.697826,39.00
proposed,81,3.670733,39.00
proposed,82,4.544138,39.00
proposed,83,3.903487,39.00
proposed,84,3.027343,39.00
proposed,85,2.833655,39.00
proposed,86,3.342839,39.00
proposed,87,4.094132,39.00
proposed,88,0.434353,39.00
proposed,89,2.754597,39.00
proposed,90,2.350624,39.00
proposed,91,4.210340,39.00
proposed,92,5.524131,39.00
proposed,93,2.198514,39.00
proposed,94,2.462249,39.00
proposed,95,2.100160,39.00
proposed,96,3.135773,39.00
proposed,97,1.659892,39.00
proposed,98,3.842436,39.00
proposed,99,2.045721,39.00
