method,audio_id,si_sdr_db,tx_gain_db
conv,0,0.790421,38.00
conv,1,3.590114,38.00
conv,2,2.002874,38.00
conv,3,3.010400,38.00
conv,4,2.115621,38.00
conv,5,2.319843,38.00
conv,6,2.176451,38.00
conv,7,3.363878,38.00
conv,8,3.008667,38.00
conv,9,2.646144,38.00
conv,10,4.050791,38.00
conv,11,2.572136,38.00
conv,12,2.392200,38.00
conv,13,0.890086,38.00
conv,14,2.789684,38.00
conv,15,2.183788,38.00
conv,16,2.344397,38.00
conv,17,1.993092,38.00
conv,18,2.003290,38.00
conv,19,2.328102,38.00
conv,20,1.551626,38.00
conv,21,1.334974,38.00
conv,22,-0.100825,38.00
conv,23,0.618341,38.00
conv,24,1.605789,38.00
conv,25,1.195218,38.00
conv,26,1.507136,38.00
conv,27,0.992540,38.00
conv,28,1.000684,38.00
conv,29,1.018259,38.00
conv,30,1.352455,38.00
conv,31,1.961546,38.00
conv,32,0.784299,38.00
conv,33,0.834373,38.00
conv,34,1.049498,38.00
conv,35,2.175515,38.00
conv,36,0.756708,38.00
conv,37,0.982278,38.00
conv,38,0.896161,38.00
conv,39,1.439368,38.00
conv,40,1.494276,38.00
conv,41,1.822257,38.00
conv,42,2.224196,38.00
conv,43,-0.034209,38.00
conv,44,0.812259,38.00
conv,45,1.540302,38.00
conv,46,0.941332,38.00
conv,47,0.525479,38.00
conv,48,1.339172,38.00
conv,49,1.856415,38.00
conv,50,2.372478,38.00
conv,51,1.693288,38.00
conv,52,2.440348,38.00
conv,53,1.520077,38.00
conv,54,3.282031,38.00
conv,55,2.013538,38.00
conv,56,2.468113,38.00
conv,57,1.827329,38.00
conv,58,2.666956,38.00
conv,59,3.042091,38.00
conv,60,1.509194,38.00
conv,61,2.212064,38.00
conv,62,2.031038,38.00
conv,63,2.683695,38.00
conv,64,2.015052,38.00
conv,65,-5.218749,38.00
conv,66,-5.580832,38.00
conv,67,-2.197960,38.00
conv,68,-7.186004,38.00
conv,69,-5.300303,38.00
conv,70,-4.363482,38.00
conv,71,-6.206906,38.00
conv,72,-6.332053,38.00
conv,73,-6.283246,38.00
conv,74,-2.876313,38.00
conv,75,-4.784076,38.00
conv,76,-6.043517,38.00
conv,77,-4.728409,38.00
conv,78,-5.802401,38.00
conv,79,-3.139693,38.00
conv,80,-5.658340,38.00
conv,81,3.659592,38.00
conv,82,4.521695,38.00
conv,83,3.886892,38.00
conv,84,3.022870,38.00
conv,85,2.795857,38.00
conv,86,3.352195,38.00
conv,87,4.095169,38.00
conv,88,3.433071,38.00
conv,89,2.854888,38.00
conv,90,2.364018,38.00
conv,91,4.211249,38.00
conv,92,5.526456,38.00
conv,93,2.213637,38.00
conv,94,2.466682,38.00
conv,95,1.967000,38.00
conv,96,3.162258,38.00
conv,97,1.705129,38.00
conv,98,3.826474,38.00
conv,99,2.060111,38.00
proposed,0,0.781431,38.00
proposed,1,3.600555,38.00
proposed,2,1.959964,38.00
proposed,3,2.987812,38.00
proposed,4,2.207750,38.00
proposed,5,2.330189,38.00
proposed,6,2.212239,38.00
proposed,7,3.355782,38.00
proposed,8,3.002881,38.00
proposed,9,2.595097,38.00
proposed,10,4.067457,38.00
proposed,11,2.622327,38.00
proposed,12,2.439031,38.00
proposed,13,0.957685,38.00
proposed,14,2.748368,38.00
proposed,15,2.205155,38.00
proposed,16,2.339853,38.00
proposed,17,1.945679,38.00
proposed,18,1.960535,38.00
proposed,19,2.369979,38.00
proposed,20,1.617580,38.00
proposed,21,1.275508,38.00
proposed,22,-0.085999,38.00
proposed,23,0.646030,38.00
proposed,24,1.672583,38.00
proposed,25,1.203657,38.00
proposed,26,1.493611,38.00
proposed,27,1.001110,38.00
proposed,28,1.005848,38.00
proposed,29,1.027011,38.00
proposed,30,1.349219,38.00
proposed,31,1.923696,38.00
proposed,32,0.754420,38.00
proposed,33,0.834227,38.00
proposed,34,1.084382,38.00
proposed,35,2.244280,38.00
proposed,36,0.758473,38.00
proposed,37,0.983265,38.00
proposed,38,0.965378,38.00
proposed,39,1.413786,38.00
proposed,40,1.483654,38.00
proposed,41,1.827433,38.00
proposed,42,2.239702,38.00
proposed,43,-0.046535,38.00
proposed,44,0.870092,38.00
proposed,45,1.505956,38.00
proposed,46,0.924648,38.00
proposed,47,0.546893,38.00
proposed,48,1.338523,38.00
proposed,49,1.801232,38.00
proposed,50,2.379346,38.00
proposed,51,1.676731,38.00
proposed,52,2.500249,38.00
proposed,53,1.398360,38.00
proposed,54,3.377348,38.00
proposed,55,1.987135,38.00
proposed,56,2.465881,38.00
proposed,57,1.832417,38.00
proposed,58,2.574363,38.00
proposed,59,3.040892,38.00
proposed,60,1.524173,38.00
proposed,61,2.215279,38.00
proposed,62,2.043148,38.00
proposed,63,2.581013,38.00
proposed,64,2.051271,38.00
proposed,65,-5.186521,38.00
proposed,66,-5.627629,38.00
proposed,67,-2.178900,38.00
proposed,68,-7.189591,38.00
proposed,69,-5.319276,38.00
proposed,70,-4.380704,38.00
proposed,71,-6.131727,38.00
proposed,72,-6.298079,38.00
proposed,73,-6.272746,38.00
proposed,74,-2.878515,38.00
proposed,75,-4.664382,38.00
proposed,76,-6.035731,38.00
proposed,77,-4.670667,38.00
proposed,78,-5.811195,38.00
proposed,79,-3.155178,38.00
proposed,80,-5.731524,38.00
proposed,81,3.676210,38.00
proposed,82,4.551234,38.00
proposed,83,3.845212,38.00
proposed,84,3.027088,38.00
proposed,85,2.829349,38.00
proposed,86,3.342953,38.00
proposed,87,4.100989,38.00
proposed,88,3.418605,38.00
proposed,89,2.849349,38.00
proposed,90,2.346677,38.00
proposed,91,4.200324,38.00
proposed,92,5.540785,38.00
proposed,93,2.163385,38.00
proposed,94,2.483199,38.00
proposed,95,2.084675,38.00
proposed,96,3.104324,38.00
proposed,97,1.660906,38.00
proposed,98,3.823203,38.00
proposed,99,2.013682,38.00
3,0,2.265025,100.00
3,1,4.681510,100.00
3,2,3.320008,100.00
3,3,3.979314,100.00
3,4,3.595884,100.00
3,5,3.633764,100.00
3,6,3.706099,100.00
3,7,4.384626,100.00
3,8,4.394514,100.00
3,9,4.237752,100.00
3,10,5.301146,100.00
3,11,3.774097,100.00
3,12,3.959597,100.00
3,13,2.533919,100.00
3,14,3.959928,100.00
3,15,3.412052,100.00
3,16,3.618893,100.00
3,17,3.453238,100.00
3,18,3.619200,100.00
3,19,4.197489,100.00
3,20,2.941777,100.00
3,21,2.491709,100.00
3,22,1.651796,100.00
3,23,2.147354,100.00
3,24,2.665906,100.00
3,25,2.438170,100.00
3,26,2.837344,100.00
3,27,2.101481,100.00
3,28,2.505492,100.00
3,29,2.196067,100.00
3,30,2.700403,100.00
3,31,3.214910,100.00
3,32,1.989067,100.00
3,33,2.050613,100.00
3,34,2.324407,100.00
3,35,3.628678,100.00
3,36,1.947383,100.00
3,37,2.052859,100.00
3,38,2.342457,100.00
3,39,2.741964,100.00
3,40,2.658025,100.00
3,41,3.102271,100.00
3,42,3.309062,100.00
3,43,0.968414,100.00
3,44,2.130290,100.00
3,45,2.792045,100.00
3,46,2.116425,100.00
3,47,1.634543,100.00
3,48,2.955288,100.00
3,49,2.884445,100.00
3,50,3.632783,100.00
3,51,3.184744,100.00
3,52,3.687708,100.00
3,53,3.140140,100.00
3,54,4.527925,100.00
3,55,3.397481,100.00
3,56,3.592205,100.00
3,57,3.313264,100.00
3,58,4.074465,100.00
3,59,4.195362,100.00
3,60,2.969739,100.00
3,61,3.621633,100.00
3,62,3.413759,100.00
3,63,3.868510,100.00
3,64,3.375207,100.00
3,65,-3.940770,100.00
3,66,-3.827066,100.00
3,67,-0.740242,100.00
3,68,-5.484657,100.00
3,69,-3.844689,100.00
3,70,-3.208115,100.00
3,71,-4.715566,100.00
3,72,-4.442482,100.00
3,73,-5.029025,100.00
3,74,-1.428448,100.00
3,75,-3.592923,100.00
3,76,-4.654634,100.00
3,77,-3.328970,100.00
3,78,-4.253286,100.00
3,79,-1.794995,100.00
3,80,-4.003009,100.00
3,81,5.171348,100.00
3,82,5.850948,100.00
3,83,4.925732,100.00
3,84,4.345479,100.00
3,85,4.564387,100.00
3,86,4.636530,100.00
3,87,5.617050,100.00
3,88,4.431980,100.00
3,89,4.218978,100.00
3,90,3.698144,100.00
3,91,4.873867,100.00
3,92,6.568789,100.00
3,93,3.035303,100.00
3,94,3.478985,100.00
3,95,2.710995,100.00
3,96,4.068752,100.00
3,97,2.663401,100.00
3,98,4.841392,100.00
3,99,2.896493,100.00
conv,0,0.598814,100.00
conv,1,3.588934,100.00
conv,2,2.005955,100.00
conv,3,3.007700,100.00
conv,4,2.187425,100.00
conv,5,2.318896,100.00
conv,6,2.174685,100.00
conv,7,3.353811,100.00
conv,8,3.008389,100.00
conv,9,2.630509,100.00
conv,10,4.064878,100.00
conv,11,2.562792,100.00
conv,12,2.405051,100.00
conv,13,0.947669,100.00
conv,14,2.769256,100.00
conv,15,2.182960,100.00
conv,16,2.349358,100.00
conv,17,2.043082,100.00
conv,18,1.892055,100.00
conv,19,2.330863,100.00
conv,20,1.476494,100.00
conv,21,1.334904,100.00
conv,22,-0.090789,100.00
conv,23,0.683385,100.00
conv,24,1.612256,100.00
conv,25,1.202936,100.00
conv,26,1.507211,100.00
conv,27,1.001706,100.00
conv,28,1.004464,100.00
conv,29,1.003808,100.00
conv,30,1.345432,100.00
conv,31,1.856094,100.00
conv,32,0.776229,100.00
conv,33,0.838279,100.00
conv,34,1.020400,100.00
conv,35,2.150348,100.00
conv,36,0.751504,100.00
conv,37,0.988654,100.00
conv,38,0.894815,100.00
conv,39,1.418897,100.00
conv,40,1.495322,100.00
conv,41,1.829172,100.00
conv,42,2.221847,100.00
conv,43,-0.035303,100.00
conv,44,0.832357,100.00
conv,45,1.538143,100.00
conv,46,0.924703,100.00
conv,47,0.563443,100.00
conv,48,1.341820,100.00
conv,49,1.853022,100.00
conv,50,2.362145,100.00
conv,51,1.700261,100.00
conv,52,2.490632,100.00
conv,53,1.535277,100.00
conv,54,3.287574,100.00
conv,55,2.009770,100.00
conv,56,2.452320,100.00
conv,57,1.839267,100.00
conv,58,2.669352,100.00
conv,59,3.041735,100.00
conv,60,1.526868,100.00
conv,61,2.204542,100.00
conv,62,2.040723,100.00
conv,63,2.683429,100.00
conv,64,1.958721,100.00
conv,65,-5.200792,100.00
conv,66,-5.577418,100.00
conv,67,-2.366107,100.00
conv,68,-7.186523,100.00
conv,69,-5.300498,100.00
conv,70,-4.360264,100.00
conv,71,-6.207769,100.00
conv,72,-6.311853,100.00
conv,73,-6.284657,100.00
conv,74,-2.859074,100.00
conv,75,-4.678358,100.00
conv,76,-6.034635,100.00
conv,77,-4.722380,100.00
conv,78,-5.828475,100.00
conv,79,-3.148590,100.00
conv,80,-5.659031,100.00
conv,81,3.687156,100.00
conv,82,4.518960,100.00
conv,83,3.889869,100.00
conv,84,3.023591,100.00
conv,85,2.823411,100.00
conv,86,3.353975,100.00
conv,87,4.096193,100.00
conv,88,3.449939,100.00
conv,89,2.852418,100.00
conv,90,2.357001,100.00
conv,91,4.211888,100.00
conv,92,5.551742,100.00
conv,93,2.215264,100.00
conv,94,2.473088,100.00
conv,95,2.010506,100.00
conv,96,2.674471,100.00
conv,97,1.705134,100.00
conv,98,3.822979,100.00
conv,99,2.040400,100.00
proposed,0,0.791114,100.00
proposed,1,3.607219,100.00
proposed,2,1.990269,100.00
proposed,3,2.960811,100.00
proposed,4,2.202583,100.00
proposed,5,2.330753,100.00
proposed,6,2.211919,100.00
proposed,7,3.348981,100.00
proposed,8,3.005848,100.00
proposed,9,2.612357,100.00
proposed,10,4.040264,100.00
proposed,11,2.588025,100.00
proposed,12,2.437516,100.00
proposed,13,0.958611,100.00
proposed,14,2.758531,100.00
proposed,15,2.210167,100.00
proposed,16,2.337696,100.00
proposed,17,1.988384,100.00
proposed,18,1.948467,100.00
proposed,19,2.367742,100.00
proposed,20,1.611408,100.00
proposed,21,1.267899,100.00
proposed,22,-0.091338,100.00
proposed,23,0.664236,100.00
proposed,24,1.664269,100.00
proposed,25,1.208925,100.00
proposed,26,1.491475,100.00
proposed,27,1.002352,100.00
proposed,28,0.989174,100.00
proposed,29,1.027394,100.00
proposed,30,1.347380,100.00
proposed,31,1.928435,100.00
proposed,32,0.769307,100.00
proposed,33,0.833544,100.00
proposed,34,1.081780,100.00
proposed,35,2.245032,100.00
proposed,36,0.758848,100.00
proposed,37,0.979900,100.00
proposed,38,0.965382,100.00
proposed,39,1.395004,100.00
proposed,40,1.488000,100.00
proposed,41,1.819407,100.00
proposed,42,2.240220,100.00
proposed,43,-0.041948,100.00
proposed,44,0.872763,100.00
proposed,45,1.485278,100.00
proposed,46,0.928889,100.00
proposed,47,0.558313,100.00
proposed,48,1.290055,100.00
proposed,49,1.775330,100.00
proposed,50,2.375971,100.00
proposed,51,1.673528,100.00
proposed,52,2.509645,100.00
proposed,53,1.516269,100.00
proposed,54,3.404542,100.00
proposed,55,1.996349,100.00
proposed,56,2.454860,100.00
proposed,57,1.833576,100.00
proposed,58,2.646366,100.00
proposed,59,3.034907,100.00
proposed,60,1.526871,100.00
proposed,61,2.205385,100.00
proposed,62,2.041240,100.00
proposed,63,2.636650,100.00
proposed,64,2.003546,100.00
proposed,65,-5.201967,100.00
proposed,66,-5.630647,100.00
proposed,67,-2.173801,100.00
proposed,68,-7.182330,100.00
proposed,69,-5.303687,100.00
proposed,70,-4.373675,100.00
proposed,71,-6.131972,100.00
proposed,72,-6.320246,100.00
proposed,73,-6.260065,100.00
proposed,74,-2.871894,100.00
proposed,75,-4.665037,100.00
proposed,76,-6.025998,100.00
proposed,77,-4.725726,100.00
proposed,78,-5.811696,100.00
proposed,79,-3.169393,100.00
proposed,80,-5.712458,100.00
proposed,81,3.675121,100.00
proposed,82,4.550751,100.00
proposed,83,3.857579,100.00
proposed,84,3.027280,100.00
proposed,85,2.816811,100.00
proposed,86,3.344148,100.00
proposed,87,4.101826,100.00
proposed,88,3.424343,100.00
proposed,89,2.868854,100.00
proposed,90,2.352243,100.00
proposed,91,4.181020,100.00
proposed,92,5.541621,100.00
proposed,93,2.203652,100.00
proposed,94,2.466674,100.00
proposed,95,2.063473,100.00
proposed,96,3.029023,100.00
proposed,97,1.681876,100.00
proposed,98,3.814207,100.00
proposed,99,2.047633,100.00
